mt19937,minstd,knuth_b,ranlux48,Quasi
41.97034,51.84731,36.3017,11.23042,63.84277
11.38209,31.95079,5.32264,19.54129,88.84277
48.89262,27.41492,99.45513,20.57572,38.84277
98.61011,65.70547,19.36925,50.51355,26.34277
75.0577,26.34078,98.04069,31.20596,76.34277
82.12873,93.13935,54.10479,63.59853,51.34277
74.87169,47.04087,57.43407,41.13096,1.34277
25.99931,77.90015,68.7286,94.22317,0.95215
75.98571,75.10682,43.13428,44.71683,50.95215
51.77047,56.35076,56.38316,38.94605,75.95215
50.42967,71.94674,7.76909,22.03383,25.95215
9.91631,67.3272,26.5445,3.19809,38.45215
95.59401,11.20757,0.85242,41.11047,88.45215
10.97856,84.15604,46.72094,29.43368,63.45215
84.07741,96.25651,4.60907,19.09336,13.45215
51.04601,39.78203,99.90174,99.81987,19.70215
0.22299,42.97046,44.37107,42.06004,69.70215
22.13183,74.48137,64.92062,23.70806,94.70215
74.45762,14.77692,80.823,47.15747,44.70215
20.2368,37.63446,17.32574,14.74568,32.20215
13.80854,33.58333,61.51544,58.99122,82.20215
3.16837,94.34196,97.302,90.31504,57.20215
93.28533,36.27375,89.49246,6.35498,7.20215
31.2309,81.9671,38.76474,78.03218,10.32715
81.16544,94.88924,16.35142,58.29303,60.32715
99.84701,5.77213,94.15799,33.09666,85.32715
88.19363,89.25314,19.49276,49.81041,35.32715
4.58686,55.0855,54.55105,77.1158,47.82715
12.98801,44.55476,30.98028,42.87923,97.82715
77.04952,19.45946,6.51269,21.29712,72.82715
29.82835,14.05831,36.24667,88.23593,22.82715
4.84436,83.2006,51.86092,87.23364,16.57715
64.26355,28.99004,86.10645,51.32358,66.57715
72.91732,31.65312,49.83848,69.03678,91.57715
82.17009,26.44568,71.51732,73.05687,41.57715
98.34664,99.8995,89.79297,31.11474,29.07715
22.51016,14.52732,72.70112,71.36069,79.07715
24.79758,51.35786,68.3579,48.90841,54.07715
84.66238,8.29856,9.42928,98.52301,4.07715
15.97188,67.98435,69.7558,13.24421,5.63965
2.51413,2.3964,33.90497,24.28692,55.63965
73.92011,90.08371,50.07975,19.70694,80.63965
69.95049,76.88347,96.99716,78.90723,30.63965
3.03452,89.10953,60.53632,7.63178,43.13965
97.21372,98.09414,89.45065,73.63248,93.13965
33.1072,42.81751,31.9813,59.42648,68.13965
25.78702,90.72597,33.74455,69.61998,18.13965
94.12083,7.22538,86.01891,62.44083,24.38965
79.02827,78.27349,91.35125,86.79963,74.38965
41.78438,78.99697,42.73388,11.59805,99.38965
89.24382,71.45892,48.8064,91.91071,49.38965
49.88154,92.30243,67.59096,91.56788,36.88965
3.37957,76.17228,90.08996,21.99754,86.88965
57.00042,36.29848,40.79927,38.95752,61.88965
1.93787,36.64317,70.92681,8.72822,11.88965
52.19052,30.98592,83.74725,64.85275,8.76465
39.32911,72.44621,12.23385,4.15816,58.76465
41.53876,86.89857,62.50962,66.46067,83.76465
12.85773,65.96027,26.50812,65.96608,33.76465
38.23256,35.26901,82.61783,24.82976,46.26465
45.92049,66.05671,66.96511,76.14342,96.26465
77.56553,46.28841,9.33681,49.80605,71.26465
79.18183,53.52388,91.02472,87.54009,21.26465
60.08046,62.1485,18.90874,9.00394,15.01465
35.49242,92.19538,85.80821,48.54225,65.01465
15.2928,5.52601,88.02567,77.62534,90.01465
79.25157,57.97576,52.78812,64.51439,40.01465
34.89804,88.38291,42.8658,99.85117,27.51465
3.61837,86.57748,37.50266,25.54397,77.51465
29.0804,52.53952,18.07632,52.57095,52.51465
59.67982,89.33593,76.24316,60.05923,2.51465
95.87654,41.20222,81.64701,39.56843,1.7334
43.43321,98.51401,6.30076,59.62039,51.7334
34.47965,90.37005,67.45135,96.10514,76.7334
35.88465,55.71902,13.50195,74.48924,26.7334
60.46085,40.29352,23.01027,63.59883,39.2334
65.26052,4.1551,42.42638,96.64108,89.2334
66.53136,49.47667,27.00812,22.18135,64.2334
65.45616,25.71653,91.64594,55.89536,14.2334
15.499,8.4306,52.73832,28.08679,20.4834
18.58504,51.26052,64.92724,18.1478,70.4834
0.65927,76.14908,44.71622,96.85108,95.4834
80.30829,81.5913,19.40916,3.77224,45.4834
6.46442,66.3077,60.53907,10.30544,32.9834
82.05041,55.42218,78.49289,91.20326,82.9834
67.67819,80.12326,33.4368,89.93994,57.9834
66.46296,14.72852,45.21488,63.84182,7.9834
83.00238,70.63982,44.64637,54.14567,11.1084
38.35603,57.81772,31.83094,43.19963,61.1084
1.01306,13.88345,24.56119,97.73495,86.1084
0.2761,47.87524,40.11327,71.94204,36.1084
29.4904,68.9085,58.0738,59.82335,48.6084
37.95978,16.97658,30.07047,4.79735,98.6084
63.42628,67.23708,71.2872,91.15738,73.6084
91.23013,33.73426,75.07224,96.05571,23.6084
30.20929,26.37841,87.4305,12.92045,17.3584
98.66942,82.36113,14.92363,53.75073,67.3584
32.98195,32.66358,62.45315,43.62189,92.3584
11.53179,46.29938,60.84134,33.82387,42.3584
13.47741,12.55787,8.87531,2.24816,29.8584
12.62099,46.26134,59.53691,23.40704,79.8584
55.98122,94.13187,52.02313,22.70328,54.8584
72.73856,10.48926,94.2067,99.00168,4.8584
15.02443,4.93799,38.01192,43.43654,3.2959
32.67061,65.48884,49.20397,74.95706,53.2959
10.93458,53.82104,40.65641,0.11106,78.2959
99.3804,92.36823,20.90676,81.69125,28.2959
26.46812,0.67107,4.06099,38.21324,40.7959
90.88492,57.34034,84.36016,47.93568,90.7959
96.93493,43.24516,40.67448,97.7757,65.7959
11.8196,49.54912,1.26484,36.34283,15.7959
43.34765,44.91415,16.8055,6.97758,22.0459
55.64514,92.99452,57.83515,28.60197,72.0459
32.11463,82.25693,20.47365,18.76147,97.0459
10.69145,75.92111,59.01162,30.90823,47.0459
41.34267,46.80808,20.80788,57.69192,34.5459
79.76594,84.46949,22.72799,98.27668,84.5459
8.46878,44.54079,83.52071,60.01824,59.5459
96.07118,32.40756,22.02674,43.72064,9.5459
38.68455,5.06532,12.70754,16.82493,6.4209
69.24792,13.56787,37.13195,86.97989,56.4209
48.13787,92.79513,3.31319,8.34578,81.4209
71.72216,23.58561,21.99741,1.87028,31.4209
78.51507,53.65551,67.40239,79.60576,43.9209
27.33327,90.01572,58.35185,43.30626,93.9209
39.46617,29.46131,99.94282,68.80831,68.9209
35.94607,2.41587,61.58985,37.79769,18.9209
8.04955,61.72696,28.55018,31.37571,12.6709
76.06225,59.45248,56.8259,89.89146,62.6709
46.00217,17.21946,56.7993,39.14128,87.6709
50.84875,81.51915,80.19623,99.9346,37.6709
54.48821,84.53654,44.54143,7.78051,25.1709
79.7194,70.97084,61.05439,92.37162,75.1709
79.88042,80.0607,3.00045,90.8559,50.1709
76.94687,90.56603,27.203,2.64713,0.1709
11.62916,96.60302,48.47095,36.2586,0.12207
10.11644,35.12071,71.04206,53.27942,50.12207
44.22996,14.29952,67.86062,21.59522,75.12207
50.50259,99.01621,41.31115,93.27631,25.12207
91.08972,8.59664,43.20418,96.69499,37.62207
19.23439,41.71651,7.03251,53.16663,87.62207
6.63045,92.43837,56.06774,88.0003,62.62207
49.70389,42.91092,7.01023,75.5263,12.62207
55.67273,13.30025,24.21104,61.37016,18.87207
77.65359,77.28887,56.16165,5.74719,68.87207
79.26139,37.6424,96.87126,61.5329,93.87207
72.56141,15.40937,29.20492,21.85768,43.87207
6.51767,38.99978,14.06674,85.64706,31.37207
82.23499,45.23191,77.51237,18.33486,81.37207
55.65094,60.8033,19.21718,68.12414,56.37207
11.93282,43.56396,7.51709,99.96653,6.37207
5.88167,30.86875,61.49946,0.96766,9.49707
39.71868,0.78094,75.25218,18.83992,59.49707
82.57989,28.70629,45.87368,81.34519,84.49707
12.27393,25.77403,82.33676,19.15036,34.49707
71.07606,73.0821,61.68301,24.95985,46.99707
57.66395,75.37514,20.75465,19.71598,96.99707
23.324,82.78737,12.46545,92.10762,71.99707
48.63558,87.72099,95.38287,51.68116,21.99707
83.12978,17.55779,96.19471,7.97548,15.74707
7.61049,89.74289,0.83998,65.38158,65.74707
36.19171,60.71935,76.95136,59.53313,90.74707
51.47655,19.83709,32.87286,52.23154,40.74707
19.15604,36.175,42.83246,52.70058,28.24707
38.08217,2.53918,48.99474,79.36779,78.24707
88.83143,54.60764,38.19374,11.73103,53.24707
92.20314,35.04902,17.30636,89.28263,3.24707
66.41854,77.25712,56.89254,51.20778,4.80957
54.34659,32.0716,6.62682,43.78856,54.80957
61.65253,87.19297,17.81973,65.02822,79.80957
29.56628,90.15599,31.84874,33.65177,29.80957
8.09214,24.87668,44.75026,97.79503,42.30957
14.69839,69.48582,22.60064,15.08208,92.30957
10.69152,7.98986,22.43514,24.48848,67.30957
11.26585,80.96392,5.04163,18.39303,17.30957
55.18446,71.00148,32.63814,95.18135,23.55957
99.84244,92.74002,72.49597,60.25109,73.55957
5.62423,56.70027,36.94322,15.67135,98.55957
3.14995,56.56349,70.51451,42.06268,48.55957
52.56278,34.79929,42.70577,57.28473,36.05957
45.14367,78.51186,72.49104,27.86219,86.05957
5.73801,34.61618,85.82243,57.31745,61.05957
75.8615,9.35994,85.58569,6.52489,11.05957
45.66185,17.43096,17.60691,17.04251,7.93457
23.42636,76.05994,65.10054,5.89281,57.93457
27.60965,29.69896,37.76445,21.94238,82.93457
63.58713,59.77784,55.45863,51.13413,32.93457
21.25201,72.08204,17.44377,91.10762,45.43457
45.52658,93.06241,62.19013,59.3308,95.43457
87.76185,81.7155,41.00562,65.89622,70.43457
65.64729,22.83471,51.25446,73.6237,20.43457
4.60269,75.75023,75.06108,86.04822,14.18457
22.9253,55.23441,35.82787,51.1456,64.18457
71.01135,60.27519,46.75228,82.62881,89.18457
88.46208,98.43517,11.50238,95.67646,39.18457
15.05483,65.79848,80.86756,18.75701,26.68457
22.48215,8.08019,19.08158,6.30995,76.68457
77.75648,39.04937,53.02907,92.74107,51.68457
4.66714,90.52351,98.08467,35.90335,1.68457
22.67203,2.71716,5.04166,52.40886,2.46582
42.31596,57.66675,89.29985,86.92682,52.46582
95.38702,6.79974,45.02729,44.09265,77.46582
68.1366,10.30262,33.91968,81.6693,27.46582
90.69557,27.56493,76.93638,13.45625,39.96582
80.37883,21.90796,0.24331,19.96033,89.96582
16.31932,94.72389,20.04765,33.69543,64.96582
69.25635,86.11669,88.20454,99.63513,14.96582
11.80449,36.34977,82.70129,27.64473,21.21582
90.72795,46.99124,19.06985,40.61777,71.21582
57.15644,33.04803,62.61061,49.77255,96.21582
2.8274,15.87686,31.56571,16.65139,46.21582
1.56519,96.94746,23.77592,71.41748,33.71582
55.67092,22.4831,20.27356,89.69586,83.71582
6.78516,44.76485,2.69915,4.03748,58.71582
19.7238,27.58848,7.63765,51.52831,8.71582
41.47705,80.53962,81.40463,67.47998,11.84082
38.34135,80.86761,7.36561,68.47306,61.84082
86.93885,41.17169,18.24742,85.34181,86.84082
93.49851,9.58651,94.11457,40.9718,36.84082
56.74991,60.98356,92.94087,1.53344,49.34082
50.57103,33.86753,97.60953,42.90045,99.34082
30.60297,54.14805,62.73927,13.31017,74.34082
43.72436,15.15918,58.72875,32.49714,24.34082
28.28862,21.03548,22.26043,26.80712,18.09082
11.69291,97.75315,9.89017,7.01117,68.09082
50.97684,61.21831,59.00803,57.49168,93.09082
16.13386,17.63948,44.44796,47.5807,43.09082
80.34946,98.63064,76.57101,9.81179,30.59082
4.51825,79.83916,81.75284,42.51402,80.59082
61.16708,29.09073,60.3919,65.27369,55.59082
64.26557,17.87183,91.89336,60.42915,5.59082
80.39273,99.99746,24.25345,85.69175,4.02832
30.49627,1.74331,75.68157,93.96055,54.02832
44.22951,84.23785,21.72513,82.09388,79.02832
47.75867,0.65242,47.40807,32.35576,29.02832
33.69264,39.37869,28.74323,18.74764,41.52832
49.01559,88.88228,82.82917,86.33615,91.52832
81.16085,13.97759,87.43306,88.91968,66.52832
49.01245,61.19998,40.55003,57.11661,16.52832
6.72608,19.00934,5.58502,31.47269,22.77832
50.08644,51.14864,30.87158,0.75816,72.77832
83.61884,88.7686,8.355,81.72679,97.77832
52.7095,54.74931,46.7227,99.48092,47.77832
28.26408,29.15578,31.56326,46.77417,35.27832
8.549,29.23783,1.98928,95.54375,85.27832
55.76555,58.36156,82.9896,11.69261,60.27832
25.98413,52.75788,67.31218,53.81521,10.27832
98.05644,62.52459,11.69363,20.8408,7.15332
55.29251,46.01573,40.92606,81.86188,57.15332
73.14778,23.01581,41.23495,47.98846,82.15332
62.33677,55.39383,10.05393,73.72179,32.15332
49.5816,37.24243,79.98768,43.54789,44.65332
80.59499,39.11669,4.30507,76.56148,94.65332
55.07763,99.37465,49.9403,13.46467,69.65332
4.97115,48.90596,52.88728,65.71221,19.65332
39.39664,51.27342,19.85201,34.811,13.40332
7.55267,68.52604,57.27136,61.84353,63.40332
52.21644,94.73869,29.28942,93.7472,88.40332
59.93563,81.64604,46.58785,69.0409,38.40332
70.87844,25.58418,77.45321,95.63018,25.90332
37.35184,92.89432,74.27791,77.33186,75.90332
50.51521,32.17177,71.77175,23.433,50.90332
46.7759,57.45802,27.46919,21.37561,0.90332
19.20203,58.41277,65.34354,86.17921,1.29395
24.48144,50.45331,66.60491,7.73515,51.29395
91.52437,45.90223,17.22123,45.90894,76.29395
2.10517,45.48813,64.74788,16.26577,26.29395
64.61807,0.00348,21.1826,58.89015,38.79395
29.29788,92.04761,96.56056,50.85874,88.79395
33.41167,26.81275,79.20687,6.7752,63.79395
92.95948,74.13747,7.3019,34.35568,13.79395
69.90977,93.29918,23.16171,72.9443,20.04395
71.73461,32.52145,70.77512,15.40259,70.04395
11.00971,46.59718,54.73977,37.11817,95.04395
31.26479,67.86301,40.25523,40.84713,45.04395
92.95676,97.81806,67.24691,86.83139,32.54395
32.25335,58.4702,24.28995,5.20568,82.54395
5.47088,29.95485,68.97791,46.30501,57.54395
46.14873,2.12085,36.09217,27.78324,7.54395
51.03629,69.58212,6.26221,45.18066,10.66895
72.26318,71.53114,54.67189,94.31317,60.66895
63.35412,97.9634,69.55802,81.13813,85.66895
65.70399,57.25674,47.5949,3.9662,35.66895
79.54623,43.83215,60.61889,96.23047,48.16895
96.35973,69.99894,43.98528,47.29746,98.16895
94.63618,2.44091,11.75495,86.94696,73.16895
70.66311,75.91032,95.12889,42.64472,23.16895
82.81355,55.50361,18.20602,7.84205,16.91895
23.11047,10.27431,19.75383,5.83442,66.91895
10.90012,79.12428,33.17544,68.51957,91.91895
59.73673,95.46418,87.41706,52.24394,41.91895
54.61216,88.12957,88.77425,7.79675,29.41895
66.19006,7.43572,76.67812,22.52486,79.41895
55.85572,85.87609,56.26565,51.15552,54.41895
0.70568,8.96466,16.47957,86.39685,4.41895
9.11263,38.29055,88.4086,54.78776,5.98145
19.96848,61.33029,90.61493,48.24565,55.98145
17.06613,85.65257,70.49381,85.61076,80.98145
22.05319,70.81766,96.49812,78.54913,30.98145
86.44915,89.58044,8.84622,30.60287,43.48145
40.33927,8.18962,99.24691,25.64393,93.48145
81.19989,13.57862,34.2317,84.8999,68.48145
53.85989,5.66944,74.72373,25.76836,18.48145
56.76604,85.28246,50.22857,65.58004,24.73145
75.04896,90.08562,81.07781,18.2634,74.73145
63.91187,86.80165,8.78514,86.19854,99.73145
24.87615,7.22269,86.9397,38.77907,49.73145
68.27397,5.3375,57.7916,41.51446,37.23145
76.62473,64.7772,53.36585,59.94491,87.23145
15.88157,66.42992,58.11801,6.66288,62.23145
29.2912,76.44974,30.99849,39.08075,12.23145
8.03613,25.19851,3.46398,7.96152,9.10645
77.49031,55.95556,96.18955,99.99416,59.10645
68.09089,36.78403,98.0323,79.01405,84.10645
79.33469,25.76746,23.40353,21.60748,34.10645
73.44694,65.57217,9.4225,77.09215,46.60645
74.9713,49.6826,40.1492,65.85553,96.60645
86.54126,68.56497,44.27946,20.44553,71.60645
0.26846,18.72424,54.78425,99.21565,21.60645
34.70731,62.35819,41.04044,3.24432,15.35645
52.10275,54.0217,31.68532,45.70043,65.35645
9.86972,70.27879,86.19988,7.23388,90.35645
94.3081,50.66876,23.26261,89.17053,40.35645
7.16187,16.30674,77.88197,7.60384,27.85645
35.10638,73.13415,46.98807,49.20946,77.85645
79.74667,74.99172,4.19024,76.43194,52.85645
26.03324,53.92193,77.00476,95.44124,2.85645
11.87244,25.88106,41.34426,57.65115,2.0752
2.78509,98.17673,90.09563,56.66841,52.0752
12.94421,96.30615,75.01956,34.87352,77.0752
58.81307,6.32151,52.74481,15.69625,27.0752
42.69557,65.98683,65.04238,14.6594,39.5752
51.15074,97.75281,93.81025,24.0182,89.5752
24.35321,60.67674,30.51661,71.16872,64.5752
85.16261,22.8443,22.60926,87.69669,14.5752
3.04953,57.47869,41.31289,91.79047,20.8252
53.78283,95.42435,75.9556,79.59789,70.8252
46.04994,60.71539,14.63117,92.05582,95.8252
12.74713,24.97394,29.92314,66.64993,45.8252
47.59107,92.06407,69.66191,54.3815,33.3252
61.53441,73.91297,94.38786,42.14328,83.3252
36.24643,26.09631,4.87367,47.40566,58.3252
71.37687,38.29359,11.21838,21.69927,8.3252
32.17998,78.32054,68.83343,88.11308,11.4502
36.86867,82.1257,19.04874,71.09827,61.4502
0.65613,14.097,97.36034,54.5463,86.4502
51.19014,78.38046,33.3453,56.92205,36.4502
60.51718,75.03546,98.29589,31.98779,48.9502
56.70933,40.9803,95.56848,86.79255,98.9502
48.5162,4.61509,88.74917,15.0057,73.9502
12.01697,3.38959,91.62696,59.50831,23.9502
22.81612,77.43706,13.43944,73.26083,17.7002
42.94668,58.83599,50.50884,76.29129,67.7002
76.25357,97.27921,18.34489,19.9602,92.7002
26.51836,46.01873,63.10125,5.54852,42.7002
29.45506,60.57944,98.57025,14.53913,30.2002
43.27107,97.71611,34.17816,44.54382,80.2002
42.36187,49.28187,65.74632,16.05115,55.2002
68.23855,98.23093,80.67848,11.16579,5.2002
99.53306,51.30561,1.04641,11.62537,3.6377
21.16621,99.13121,54.65146,44.58936,53.6377
84.48359,59.98048,79.93061,67.10291,78.6377
62.9043,49.7876,88.95179,60.80437,28.6377
78.6735,1.16187,10.10913,14.14072,41.1377
77.00483,79.52045,28.06742,53.98563,91.1377
46.91492,24.67331,14.52731,36.51155,66.1377
78.98161,76.91001,54.64113,36.51714,16.1377
17.70714,90.07767,47.28519,39.90093,22.3877
85.24091,85.2812,61.349,65.19956,72.3877
68.06144,82.08354,6.20036,37.01537,97.3877
80.82436,37.01822,77.77507,62.71624,47.3877
33.57935,68.5615,28.29122,90.0654,34.8877
77.58313,6.58874,75.68768,25.10083,84.8877
28.15592,59.00866,53.08025,63.90307,59.8877
93.21278,88.94433,87.98268,16.11288,9.8877
42.4977,31.68614,27.70708,44.08862,6.7627
36.63168,60.75544,33.75351,58.4048,56.7627
2.83686,86.66165,89.56953,21.57178,81.7627
29.01597,86.76764,87.20136,52.46622,31.7627
74.8282,75.92308,18.7077,18.43149,44.2627
74.38691,33.02549,53.58547,85.18288,94.2627
29.88999,71.89052,64.10947,24.19093,69.2627
95.10841,6.90139,82.64,75.4108,19.2627
21.05859,19.80786,61.51608,25.0932,13.0127
54.36532,46.26085,4.16466,2.10467,63.0127
2.4732,64.46264,37.62957,17.29633,88.0127
19.62969,74.62816,98.39985,5.95787,38.0127
4.96482,82.83074,41.9663,20.21701,25.5127
47.04492,91.98525,63.14242,20.19462,75.5127
30.08555,85.30134,89.31217,97.64195,50.5127
59.41932,31.77861,23.85025,47.35349,0.5127
39.55559,94.31166,64.56564,27.54838,0.70801
35.04851,4.3956,36.396,84.56439,50.70801
33.83923,43.51826,25.92855,63.53658,75.70801
40.86297,93.59889,3.15385,42.95373,25.70801
19.39769,74.57546,19.0017,67.40922,38.20801
30.73232,41.51575,95.362,68.99728,88.20801
58.53172,95.50285,36.9741,63.45234,63.20801
50.3934,28.25808,23.50395,29.91739,13.20801
90.52582,65.27577,97.85894,54.07071,19.45801
4.18515,49.25466,22.67412,67.87345,69.45801
30.45457,91.66229,72.08933,53.48622,94.45801
19.46414,51.97722,97.57909,45.55998,44.45801
60.67607,67.60635,34.5756,65.85356,31.95801
11.11227,63.17113,55.50053,4.0772,81.95801
44.12922,80.3116,35.59697,43.93971,56.95801
11.91363,26.87546,98.41379,40.29327,6.95801
21.57815,48.1645,18.86696,2.28077,10.08301
97.2506,17.1642,42.40035,54.68375,60.08301
34.73985,20.90909,79.21333,97.79953,85.08301
78.24029,40.73112,7.06174,47.45051,35.08301
57.80853,44.5073,29.89083,21.53889,47.58301
8.26986,16.66812,32.96299,67.34752,97.58301
11.78392,41.99286,99.81581,80.67614,72.58301
28.4132,65.36959,57.25325,95.9875,22.58301
3.94662,98.64675,53.53323,85.24321,16.33301
68.4157,32.51462,40.34682,89.19283,66.33301
57.7811,96.05498,83.49564,59.88837,91.33301
23.1895,4.59747,32.25188,69.66623,41.33301
87.28112,94.21194,8.92612,23.18165,28.83301
63.90009,45.54132,66.48075,29.01418,78.83301
51.33619,54.97769,4.56007,92.7344,53.83301
83.00827,87.72139,64.14526,21.54874,3.83301
56.12926,70.27881,23.71112,32.47959,5.39551
19.16843,24.07056,32.43973,49.14091,55.39551
38.39287,33.91391,27.58316,52.39945,80.39551
18.26439,67.73229,61.91444,81.5846,30.39551
84.95806,68.95409,49.68174,24.62512,42.89551
23.75608,73.65983,99.77066,28.67784,92.89551
33.01417,34.72597,46.99013,84.87804,67.89551
34.5777,71.45615,73.77433,13.14429,17.89551
85.0557,2.28843,76.29346,71.22678,24.14551
28.73755,93.97398,74.7792,56.8914,74.14551
84.99691,23.59771,17.01325,98.69941,99.14551
14.91714,3.14856,93.71323,54.96516,49.14551
28.20567,70.22173,60.21302,20.28556,36.64551
85.06667,61.07461,25.05699,60.22926,86.64551
60.9437,22.53174,12.26018,71.41003,61.64551
27.23215,97.35399,79.73449,73.31922,11.64551
32.63291,73.36119,97.34335,6.32343,8.52051
4.88036,68.34745,34.26567,67.10106,58.52051
16.75239,10.75585,79.13293,80.06077,83.52051
6.16906,86.498,75.67327,9.00576,33.52051
49.2485,70.90851,4.37901,46.95711,46.02051
67.88436,11.90509,93.20903,10.16423,96.02051
5.02835,79.18588,96.02,95.17374,71.02051
13.59993,69.09294,90.54782,42.45755,21.02051
45.73606,2.40385,70.78837,41.70386,14.77051
69.76334,90.22458,6.66763,81.42114,64.77051
36.30166,9.06089,3.65283,3.2658,89.77051
29.41047,59.89307,16.03489,24.41161,39.77051
4.07791,75.09339,76.8058,31.16092,27.27051
97.32178,1.12455,49.02379,77.02423,77.27051
41.58428,45.03311,63.72005,97.00501,52.27051
3.76188,40.28398,87.0291,31.8126,2.27051
89.3466,62.71995,49.26344,52.95595,3.05176
65.33324,38.64502,46.33867,48.27637,53.05176
9.75116,0.01066,90.1306,30.47545,78.05176
65.39967,9.07241,82.85169,18.19123,28.05176
74.32691,41.60051,61.6023,19.35869,40.55176
31.12943,19.89891,76.77769,97.89699,90.55176
88.05591,32.88612,14.60474,32.03794,65.55176
76.34819,37.73504,24.87522,59.84882,15.55176
51.37856,5.20244,31.1284,24.48989,21.80176
9.88753,52.53265,27.30881,81.54891,71.80176
74.10783,12.773,87.94215,90.55117,96.80176
59.41161,38.11312,62.07551,21.55525,46.80176
