Quasi,mt19937,minstd,knuth_b,ranlux48
91.76025,30.17982,83.89105,30.78174,49.75171
66.76025,4.78044,61.0295,49.04441,61.19964
16.76025,86.51574,52.65401,97.21264,1.75635
23.01025,61.75026,10.49356,86.80985,56.97096
73.01025,47.83708,54.44359,49.49962,58.47516
98.01025,7.59295,37.57624,76.53039,52.03011
48.01025,85.44858,90.415,1.37143,54.59817
35.51025,27.7107,9.79119,27.02725,33.17742
85.51025,14.43598,20.59869,41.80546,70.87619
60.51025,92.28548,56.37868,14.15664,1.56768
10.51025,25.93198,43.45461,42.01147,31.81819
7.38525,52.46553,56.41102,59.93959,77.92138
57.38525,50.683,75.29128,69.1984,89.1052
82.38525,41.33604,15.87481,2.8028,46.7165
32.38525,39.20924,31.39541,70.00417,53.20495
44.88525,94.85479,54.16812,50.62714,92.94373
94.88525,85.55217,97.40575,25.36549,99.31228
69.88525,30.24532,7.60916,39.43216,78.90541
19.88525,3.80913,5.89705,88.58331,10.39681
13.63525,37.06865,1.86864,91.37358,47.33047
63.63525,84.64489,66.58086,91.52189,72.84525
88.63525,84.22667,24.7977,23.81763,39.17261
38.63525,96.27176,30.75414,78.21908,76.50043
26.13525,19.0141,27.67384,62.86966,3.22137
76.13525,39.29919,9.0747,2.43779,83.31856
51.13525,81.3406,70.27273,47.18811,35.76121
1.13525,35.47623,2.32368,31.22178,6.98205
1.52588,24.50655,60.56883,40.97451,3.55846
51.52588,40.81069,46.93997,38.38167,43.46119
76.52588,36.32709,57.01444,80.76519,57.24112
26.52588,82.70266,93.2578,24.61633,49.46326
39.02588,91.54758,14.73009,64.37188,30.75249
89.02588,65.37255,2.44476,39.78,72.25252
64.02588,70.34298,50.40455,85.8284,35.96662
14.02588,3.38862,83.87985,43.5107,6.65339
20.27588,20.98509,39.13085,65.593,51.29317
70.27588,39.24717,90.60147,62.31223,60.11536
95.27588,31.7421,90.45011,40.09,44.28244
45.27588,87.08252,92.50853,48.43615,81.81606
32.77588,70.13944,37.46821,83.38343,42.13359
82.77588,36.85177,68.67802,53.71948,61.48052
57.77588,54.43871,12.73732,74.98568,26.01746
7.77588,34.99843,84.87625,24.88403,50.44534
10.90088,57.6128,72.51012,49.59663,71.91802
60.90088,5.20479,36.83612,40.11623,34.36994
85.90088,24.70208,76.61301,60.70022,3.62521
35.90088,53.55281,21.21514,99.18339,73.19766
48.40088,46.72236,40.75249,66.34985,68.05395
98.40088,5.12014,21.68936,90.63847,94.61359
73.40088,59.8738,54.68468,82.65391,36.95063
23.40088,99.62406,36.75332,10.90269,22.64841
17.15088,77.89858,84.72697,79.01011,65.61299
67.15088,90.36438,66.88229,57.6861,53.68156
92.15088,9.93464,95.4168,71.1159,34.03351
42.15088,24.88346,76.55902,99.53214,40.79108
29.65088,53.05449,26.43842,49.49155,37.55596
79.65088,43.64039,10.35186,13.2149,38.46116
54.65088,55.89318,47.5002,52.71758,9.40932
4.65088,39.49642,20.39725,55.85792,4.69347
6.21338,3.90553,27.68395,71.76155,25.31473
56.21338,71.65542,16.95151,86.08765,98.15728
81.21338,72.29944,65.42533,45.4558,63.89502
31.21338,88.20059,17.16969,12.31148,75.62469
43.71338,75.75116,68.45204,28.22304,61.67343
93.71338,22.90486,46.07656,6.1428,65.24039
68.71338,89.05708,97.22736,37.49392,71.77384
18.71338,44.48513,37.55646,99.53516,54.86101
24.96338,73.94431,10.28393,60.66452,64.4656
74.96338,14.84644,2.2345,33.39525,47.58935
99.96338,96.81909,79.92185,88.61069,36.18952
49.96338,83.11682,11.79902,79.57278,80.79683
37.46338,17.95626,47.79018,97.39518,28.26083
87.46338,28.59,85.95562,25.92746,51.34148
62.46338,58.65896,7.41818,61.98626,26.05814
12.46338,93.50565,47.52984,34.17697,40.45455
9.33838,86.24436,68.80174,30.60233,36.55026
59.33838,28.28157,0.46176,84.2917,17.81251
84.33838,2.06465,44.55065,65.78969,73.23755
34.33838,85.64759,69.00844,79.95662,31.71181
46.83838,86.39577,6.374,86.89325,8.08849
96.83838,75.9595,37.57936,20.70772,19.25176
71.83838,84.45555,1.01247,6.25831,40.18556
21.83838,89.42262,76.69301,99.48396,38.71585
15.58838,1.74585,42.2706,2.16689,96.09197
65.58838,74.97502,21.02819,80.76013,80.23306
90.58838,5.23385,89.25208,61.07575,90.39117
40.58838,98.45691,19.19231,41.77302,92.19575
28.08838,34.40783,67.35461,99.05696,49.85877
78.08838,35.04414,57.91106,22.72206,16.27836
53.08838,90.43903,69.35673,82.10661,59.31585
3.08838,45.40255,56.64598,44.9639,64.29387
2.30713,34.41238,9.04528,7.77279,6.48798
52.30713,66.54192,86.47035,82.24681,63.26743
77.30713,80.17019,54.62055,51.01448,88.32396
27.30713,70.37083,93.36702,29.32797,60.5653
39.80713,49.28328,47.13155,38.79412,82.21073
89.80713,81.3916,48.41331,99.32909,45.26051
64.80713,53.35923,99.59823,54.32964,76.27971
14.80713,94.40181,64.78814,67.9816,31.46104
21.05713,88.02209,93.62785,12.69345,89.80238
71.05713,87.14624,33.73696,86.20037,93.28698
96.05713,46.29394,48.24893,30.8848,12.23492
46.05713,68.79221,74.98568,11.11224,43.88925
33.55713,47.69395,0.758,36.11586,86.95951
83.55713,71.11551,24.79365,20.21679,46.63865
58.55713,38.97766,76.69024,33.49827,1.03462
8.55713,12.1763,65.8342,10.31298,58.96766
11.68213,50.75209,9.51062,19.21413,15.04092
61.68213,36.56692,53.02924,95.46303,58.60504
86.68213,13.63406,70.24701,36.99172,44.65822
36.68213,22.72855,41.11206,86.25147,47.78059
49.18213,28.75519,21.48018,62.98915,91.53264
99.18213,78.23823,15.27633,79.62689,48.12661
74.18213,14.96998,96.52314,29.85191,81.23201
24.18213,76.82477,59.64241,84.87818,29.98364
17.93213,27.98355,94.44335,75.61145,88.0864
67.93213,66.13056,2.79272,3.01712,57.95074
92.93213,64.02137,49.71847,18.16555,7.72519
42.93213,82.29358,71.1809,25.69382,58.75449
30.43213,55.97248,40.29765,19.71135,22.48269
80.43213,16.33304,6.92356,62.7595,43.81019
55.43213,74.77779,56.57883,87.9801,47.99288
5.43213,6.19505,72.7425,98.35606,87.8293
3.86963,46.70311,95.54873,69.58071,84.29434
53.86963,47.32947,92.82617,8.95371,42.5195
78.86963,21.10021,12.15525,39.86071,45.27832
28.86963,23.92471,28.86873,84.86277,50.32029
41.36963,70.79122,67.11259,75.87282,52.24951
91.36963,15.75279,88.02036,37.78041,43.71915
66.36963,34.82566,65.48855,0.02404,27.67567
16.36963,12.0037,22.46541,58.39645,71.83377
22.61963,62.23639,15.42779,73.97551,32.60371
72.61963,42.24758,29.49969,82.17417,37.6954
97.61963,23.9552,16.0076,55.94393,76.2374
47.61963,48.35678,87.97607,67.03795,48.98076
35.11963,82.49172,46.95198,1.58144,21.74605
85.11963,44.58042,71.07903,58.06302,66.79138
60.11963,43.32357,76.08349,63.3693,91.79454
10.11963,53.71548,90.02207,11.89011,60.21508
6.99463,66.51887,6.4281,18.46143,72.28183
56.99463,72.33585,46.30669,61.10443,89.33123
81.99463,8.87191,14.54865,71.35126,38.34202
31.99463,9.981,82.43128,74.03357,1.63955
44.49463,86.03374,29.95478,87.4028,70.45694
94.49463,48.18727,90.46468,89.79545,89.12835
69.49463,72.99606,92.55019,24.43035,83.27997
19.49463,44.4339,29.8264,14.19381,2.57597
13.24463,34.32086,54.43051,49.38156,68.12667
63.24463,29.03568,13.12819,14.46331,62.91498
88.24463,41.84948,97.87254,44.57975,33.89521
38.24463,79.75006,29.85774,69.66788,27.68808
25.74463,72.00287,91.31628,9.04784,6.73978
75.74463,6.41151,56.97566,30.58864,67.19531
50.74463,85.37664,60.95803,93.0762,66.39175
0.74463,51.25399,10.79781,13.26348,94.42605
0.54932,73.47965,17.62661,30.13425,63.80768
50.54932,83.14768,7.85313,48.72902,40.569
75.54932,62.37267,53.94139,12.99047,80.64613
25.54932,97.99261,86.68063,51.91998,96.25024
38.04932,97.39776,98.85254,22.98159,80.33843
88.04932,10.57185,92.48201,51.77339,29.93334
63.04932,96.16193,41.52842,43.15237,8.08997
13.04932,88.19823,76.38211,19.96841,84.23827
19.29932,90.6977,7.85954,88.70244,54.75757
69.29932,58.50092,84.77908,69.51214,1.58519
94.29932,17.48318,30.61047,67.98767,25.3432
44.29932,75.38114,2.8865,13.38191,97.22307
31.79932,51.43694,27.1907,81.63573,65.68675
81.79932,78.85497,5.39096,88.80654,3.08383
56.79932,26.73907,69.85098,75.06556,87.41622
6.79932,61.59151,64.50138,82.29383,2.49931
9.92432,55.37408,71.3155,88.63354,39.1046
59.92432,37.09984,42.86888,84.52432,76.06339
84.92432,92.92748,27.99925,79.61449,79.42609
34.92432,65.67354,17.50669,23.52892,69.63431
47.42432,41.2145,59.05647,40.34626,23.57659
97.42432,93.0145,65.37755,35.45165,49.68022
72.42432,78.27551,93.3554,74.44993,78.15475
22.42432,91.69765,28.99917,0.06448,13.74224
16.17432,53.28728,64.57493,48.66132,10.41997
66.17432,42.18617,9.26183,52.45748,61.82065
91.17432,12.24028,66.42535,44.92197,42.06986
41.17432,96.55137,13.24399,18.22457,93.91663
28.67432,76.76374,86.71846,81.20491,62.14294
78.67432,36.44381,79.92361,34.28004,11.1625
53.67432,88.80553,17.79778,63.51352,6.58527
3.67432,65.60352,69.52227,98.57422,71.66812
5.23682,12.71198,83.81324,65.89643,61.81119
55.23682,38.97879,28.88442,69.94583,66.70412
80.23682,36.94331,81.3856,50.42398,30.66416
30.23682,70.8062,96.82012,49.12834,91.63146
42.73682,45.05866,95.53443,14.9268,8.31515
92.73682,50.83391,10.60854,67.79501,41.24533
67.73682,93.1066,12.68522,46.50304,99.89215
17.73682,86.79665,60.93038,51.66447,37.71984
23.98682,83.22092,22.05853,26.11439,57.75521
73.98682,32.90599,36.50546,45.76574,63.71972
98.98682,47.03423,60.33345,12.62216,62.30379
48.98682,47.66692,30.27435,68.21424,17.72239
36.48682,12.24874,99.14368,79.51622,45.28511
86.48682,8.83801,14.00099,15.45061,34.24487
61.48682,15.39787,91.39896,51.70979,36.17215
11.48682,9.99577,82.94115,12.39319,39.7915
8.36182,82.16481,42.16448,50.54176,87.23084
58.36182,79.82734,31.63771,86.60227,26.32104
83.36182,61.64125,79.58022,60.14245,93.36811
33.36182,59.38053,94.61822,58.43509,8.16274
45.86182,95.68268,59.15646,91.21108,85.43419
95.86182,47.73863,41.36088,1.34281,82.74208
70.86182,73.31705,55.93014,73.0955,62.83815
20.86182,92.98471,35.77468,66.35392,68.3512
14.61182,9.87771,65.48724,75.16519,2.92927
64.61182,24.36375,77.20544,85.66048,25.02677
89.61182,68.08543,47.87214,58.62063,71.26859
39.61182,19.56014,45.98541,74.19671,33.47676
27.11182,4.46708,57.21667,39.75785,16.20089
77.11182,31.82302,33.55739,59.37072,23.86853
52.11182,22.92667,6.31759,76.67154,60.78164
2.11182,29.29672,45.82345,34.19861,97.32516
2.89307,95.98354,35.70013,4.08797,39.60884
52.89307,23.6353,14.23955,88.57606,53.43015
77.89307,60.57513,8.63086,38.64341,59.11324
27.89307,48.63956,20.95923,96.36061,86.13156
40.39307,8.9489,20.92981,66.8201,86.03828
90.39307,85.55581,66.71504,39.72119,18.71579
65.39307,50.29845,26.36236,84.62371,92.44674
15.39307,83.99314,71.32293,47.4412,93.39791
21.64307,95.48862,46.13715,78.54295,0.60068
71.64307,3.20554,45.01965,41.96353,51.72289
96.64307,62.87371,64.41288,33.25041,75.44436
46.64307,64.06797,0.3009,84.90862,98.27757
34.14307,8.69378,73.10788,63.94493,71.85794
84.14307,0.77258,43.16858,95.1629,40.34309
59.14307,78.69136,17.38835,98.52457,87.45809
9.14307,85.98528,3.58041,42.48468,29.431
12.26807,98.14307,76.8335,40.33305,10.29192
62.26807,33.26753,7.31644,5.53228,19.40087
87.26807,20.69253,8.06396,24.21918,0.52701
37.26807,2.08987,30.30056,49.07327,17.61009
49.76807,52.17952,90.67352,7.46183,4.47832
99.76807,66.45399,21.17629,94.90463,50.11564
74.76807,47.23166,38.96528,20.99151,83.10993
24.76807,36.2331,77.10379,45.20583,44.21756
18.51807,45.52493,14.54861,77.50276,35.00318
68.51807,80.29815,20.31264,66.73913,0.41723
93.51807,63.29692,76.92472,31.20155,13.07212
43.51807,42.31559,82.50009,3.15759,91.02788
31.01807,42.6991,73.27326,51.14795,72.4502
81.01807,43.94605,28.37156,45.43011,88.74528
56.01807,34.25015,30.9633,39.66176,88.85395
6.01807,31.68837,81.09927,30.08645,7.64545
4.45557,18.14351,2.66953,90.22339,36.17762
54.45557,63.28695,26.53472,68.06297,17.91291
79.45557,78.49168,85.77929,25.86392,20.64078
29.45557,67.4236,74.67387,89.34417,62.78691
41.95557,92.87173,63.96079,84.7668,85.11699
91.95557,38.74914,15.0759,64.39507,87.07405
66.95557,36.89712,78.04835,24.29227,77.42834
16.95557,36.83292,79.9429,0.20497,20.94307
23.20557,26.40796,92.12389,91.43482,43.18161
73.20557,78.28391,34.82317,95.78232,54.94106
98.20557,25.14109,63.24081,60.28713,20.38327
48.20557,12.03758,69.66692,18.49029,22.92357
35.70557,84.58406,85.59452,26.9162,22.50863
85.70557,94.29126,93.03841,73.7298,68.11583
60.70557,57.91811,22.21526,56.99283,24.07382
10.70557,56.09507,16.06944,43.81324,18.97658
7.58057,72.78483,47.59281,1.22152,2.94954
57.58057,32.70585,27.28881,76.6462,75.63252
82.58057,80.511,92.79598,36.901,86.45492
32.58057,40.54168,68.67197,65.89083,93.79366
45.08057,49.33589,19.4436,59.07739,41.67791
95.08057,17.3639,17.34373,52.80547,27.15143
70.08057,4.64092,92.26454,50.38525,43.05886
20.08057,72.05027,14.33062,23.65154,46.4639
13.83057,26.73662,5.75232,0.41805,24.76369
63.83057,88.37663,66.69784,20.96433,67.54926
88.83057,88.53347,74.98008,49.55934,72.14514
38.83057,23.477,55.27446,26.01543,7.95558
26.33057,16.71676,72.98237,19.16869,13.9986
76.33057,30.52353,28.1055,44.67831,58.26322
51.33057,65.55655,81.62245,18.70004,4.31173
1.33057,74.39094,53.8144,8.37765,84.17638
0.93994,65.74323,18.75377,88.43405,22.83076
50.93994,98.23411,55.33832,15.33462,52.97513
75.93994,64.18932,26.13932,21.71608,59.65255
25.93994,36.32446,96.85814,77.44205,8.12663
38.43994,66.25374,89.93264,67.76867,5.56495
88.43994,37.48735,89.86214,41.58296,27.50129
63.43994,1.90311,25.04587,92.74974,51.13647
13.43994,43.59476,1.07736,2.57052,40.42883
19.68994,78.95503,53.5555,69.27171,12.95975
69.68994,88.51618,55.25065,18.9632,93.88602
94.68994,34.47561,48.24113,84.51423,17.11408
44.68994,37.10273,2.89438,98.70695,94.39066
32.18994,86.43881,39.48331,90.57536,38.58184
82.18994,65.39827,22.76704,6.43333,80.45528
57.18994,94.47727,0.3705,13.92431,66.49655
7.18994,59.82156,70.89493,27.12721,78.86858
10.31494,85.67288,1.39249,9.59711,44.14478
60.31494,93.00463,11.49741,64.73168,67.58179
85.31494,1.82,10.39205,7.52453,9.83412
35.31494,87.31372,85.25717,71.99207,40.03208
47.81494,77.64879,51.26643,41.77034,71.21842
97.81494,87.05513,69.20777,50.97132,6.05978
72.81494,1.12456,96.55436,71.51546,45.82822
22.81494,51.3631,60.84422,84.17338,72.5008
16.56494,29.82334,4.7404,39.77759,48.86726
66.56494,16.52836,47.34025,55.65509,20.89428
91.56494,14.60675,82.27222,70.75775,26.80459
41.56494,99.67956,33.74271,20.09505,23.54012
29.06494,67.03769,90.8401,29.02421,49.88084
79.06494,10.81254,94.52343,72.34647,98.91448
54.06494,92.00934,58.92915,95.78151,83.85885
4.06494,15.677,17.94749,75.83429,34.37919
5.62744,59.96416,86.60686,76.38954,84.76526
55.62744,11.89472,91.57723,74.98231,77.97111
80.62744,95.1343,71.75826,3.60719,46.73361
30.62744,38.22121,46.83548,63.09016,14.58563
43.12744,65.89149,88.00776,66.26487,34.35914
93.12744,88.03492,51.7103,76.666,31.42464
68.12744,1.52461,4.15671,39.96718,26.16355
18.12744,10.01386,15.15661,28.64916,68.54962
24.37744,85.23705,15.06251,57.0898,94.7787
74.37744,95.74433,84.94078,21.23055,53.89668
99.37744,43.18767,6.05932,59.8174,70.79616
49.37744,28.76436,73.04526,54.666,63.12986
36.87744,28.41439,5.61247,46.95393,22.21973
86.87744,69.70522,19.18464,27.27628,22.54616
61.87744,23.57868,96.88829,36.62378,3.61601
11.87744,36.51559,86.91381,82.94615,84.24515
8.75244,54.74417,86.87147,71.46269,43.57929
58.75244,98.6384,70.95581,83.41318,23.6682
83.75244,93.0361,39.71563,68.5022,1.05732
33.75244,35.85982,29.99517,33.16897,39.46805
46.25244,8.34755,95.90516,72.68158,91.24511
96.25244,24.33332,46.70858,22.67965,85.67466
71.25244,49.77924,84.74948,92.82681,69.62333
21.25244,55.96789,3.49985,99.11413,16.9811
15.00244,87.59502,97.83964,38.20305,42.57927
65.00244,99.76002,31.88091,2.86134,54.81144
90.00244,51.98112,70.33008,88.45846,53.02993
40.00244,11.36711,97.06875,44.82842,67.3022
27.50244,28.19204,44.94689,69.02083,14.96826
77.50244,26.21881,20.06843,11.31535,48.18248
52.50244,38.20327,21.85403,35.82944,67.17815
2.50244,41.95071,0.06468,98.82017,24.80811
1.72119,57.61378,32.00079,55.94881,94.0743
51.72119,31.52616,55.01515,40.73194,14.07245
76.72119,82.56786,49.29745,84.85299,99.35853
26.72119,58.79732,25.80051,81.05555,27.91766
39.22119,47.64523,91.5882,91.39638,52.90256
89.22119,13.30338,96.82526,31.61176,75.76737
64.22119,65.53885,60.93226,27.71693,74.00995
14.22119,18.96306,37.18904,0.2187,51.54449
20.47119,89.29083,96.02358,5.10648,19.21181
70.47119,74.39695,94.44789,40.21228,57.83212
95.47119,52.92685,92.64267,12.85518,80.06418
45.47119,11.14659,57.21981,62.89894,2.86272
32.97119,34.00422,75.73541,91.53437,55.19952
82.97119,92.01527,63.87493,27.50163,74.41195
57.97119,23.58579,84.16476,99.85962,6.57534
7.97119,13.09722,54.02896,83.18869,96.38864
11.09619,86.67031,19.00165,11.46114,42.21519
61.09619,51.36187,32.39677,36.2833,31.12112
86.09619,84.28351,71.59211,96.66838,31.9067
36.09619,2.87354,2.99406,73.12182,13.79663
48.59619,56.32835,40.9918,0.04405,8.80354
98.59619,58.51643,16.99861,76.67975,52.38482
73.59619,70.14001,70.45501,91.15771,12.39677
23.59619,23.53848,69.85594,56.32392,73.33683
17.34619,87.36442,12.79568,94.83768,37.08595
67.34619,67.96782,26.88965,11.98831,88.10541
92.34619,17.8111,71.92235,14.47677,4.21215
42.34619,64.59708,4.38796,47.58975,98.0962
29.84619,33.4616,57.94641,13.47751,67.49033
79.84619,38.4989,54.32756,30.16238,18.66384
54.84619,28.93424,12.41785,82.57247,39.38201
4.84619,50.4116,58.17381,68.11779,70.24029
3.28369,44.12682,47.48388,70.39516,82.84842
53.28369,24.42617,58.56451,91.85135,14.23524
78.28369,54.01381,19.90584,65.56692,10.74253
28.28369,15.51442,47.35593,26.1535,97.80249
40.78369,79.21028,90.8219,0.87058,40.8127
90.78369,49.25964,28.79733,36.87293,48.89178
65.78369,33.95802,69.58158,91.60624,60.31097
15.78369,56.26109,77.75032,87.54824,73.71979
22.03369,67.93006,25.76716,88.59696,21.31524
72.03369,55.84874,22.67789,16.53892,35.29952
97.03369,33.39876,71.99496,87.8651,28.1552
47.03369,58.74043,48.54338,76.95429,78.02936
34.53369,47.51191,70.45227,49.77453,13.96693
84.53369,31.96825,64.78241,14.97008,17.29729
59.53369,81.2862,48.95175,15.71428,60.61649
9.53369,59.13542,57.63723,29.09294,8.02029
6.40869,38.32608,39.32935,97.95495,34.31664
56.40869,30.86051,5.66838,84.17956,38.42903
81.40869,87.34856,57.89252,20.29087,95.15702
31.40869,57.06194,2.04659,26.12684,27.02757
43.90869,80.13722,44.22223,48.30013,88.02192
93.90869,61.05439,2.32195,24.80295,62.17733
68.90869,8.42892,53.13412,72.48196,49.83748
18.90869,42.78824,0.87144,65.96261,17.58872
12.65869,83.82442,2.20382,6.09414,24.32826
62.65869,27.88834,55.79587,33.62314,61.34149
87.65869,70.50729,18.17448,17.54377,98.63359
37.65869,31.59129,85.22092,5.99414,12.72101
25.15869,70.94474,76.44457,11.22704,25.85148
75.15869,90.07932,82.36699,57.27281,67.94656
50.15869,58.54164,58.52927,56.86598,43.2789
0.15869,21.04342,26.71279,30.45633,41.14221
0.10986,48.58024,41.62084,51.50072,18.43369
50.10986,87.10509,31.55417,13.79559,9.53083
75.10986,20.08345,99.72363,8.19597,48.89858
25.10986,73.73541,35.66401,95.02698,1.05704
37.60986,11.26805,6.68221,79.92339,47.93936
87.60986,35.65304,45.99602,29.46512,53.19935
62.60986,95.84101,18.14151,35.18226,55.92888
12.60986,22.36842,88.86403,74.64197,90.20561
18.85986,39.29407,26.30863,62.52867,0.51282
68.85986,82.45672,71.89591,80.55587,42.83368
93.85986,47.65122,52.72737,99.56695,4.77778
43.85986,77.6549,61.61895,58.98034,90.08851
31.35986,41.1783,33.19814,50.81756,33.09326
81.35986,57.72078,97.61462,95.17049,83.03145
56.35986,76.51106,35.84178,4.14407,26.05662
6.35986,15.62994,18.98049,21.78778,20.74927
9.48486,94.91718,92.96314,41.70197,83.51242
59.48486,6.87353,40.08731,80.62024,8.66339
84.48486,53.29306,1.0124,52.95111,77.21727
34.48486,24.73264,87.11768,28.69977,22.59307
46.98486,71.71348,25.08053,18.22586,65.76568
96.98486,34.92926,74.77036,47.53819,72.53707
71.98486,2.28931,70.06934,37.67633,19.64098
21.98486,29.25859,83.93665,47.07165,31.34923
15.73486,18.07146,52.37472,17.38783,73.85453
65.73486,44.16537,9.01295,44.56997,2.9718
90.73486,38.06307,17.88679,16.94586,4.09777
40.73486,88.65234,49.72472,66.93314,72.51852
28.23486,43.87481,16.8431,72.98515,41.31754
78.23486,33.47835,13.30367,54.86687,87.18649
53.23486,41.45432,81.80009,72.3175,50.79751
3.23486,60.35497,17.19862,27.37821,49.16667
4.79736,40.49615,70.91674,74.41151,82.01536
54.79736,50.41931,90.72629,91.16554,65.13466
79.79736,68.52709,34.71263,14.5937,68.52938
29.79736,43.75483,64.8885,6.18937,26.37791
42.29736,49.70903,34.00885,47.0071,58.9348
92.29736,97.38624,91.27193,86.72842,49.46812
67.29736,23.83055,46.43134,41.62666,59.17256
17.29736,95.78517,26.3926,72.81295,61.15585
23.54736,50.18008,65.98918,13.66637,89.34934
73.54736,42.26126,53.44223,64.83904,4.97647
98.54736,58.70608,24.57761,85.2251,89.68559
48.54736,48.76322,34.12076,20.33792,94.00744
36.04736,56.40532,40.12208,43.56476,74.99131
86.04736,6.49361,94.07784,82.78003,88.66311
61.04736,7.00805,77.71367,64.48021,65.78298
11.04736,88.60663,51.28269,87.96309,11.88429
7.92236,61.80973,6.40974,80.10446,13.07307
57.92236,87.16892,2.2169,85.97534,64.97466
82.92236,35.61232,82.93184,56.57243,74.09849
32.92236,6.35679,12.87602,61.44267,16.07216
